Job ID,Job Title,Company,Salary Range,Required Experience,Remote,Description Length,Has Company Logo,Fraud Score,Fraudulent
9035,Software Engineer,ABC Ltd,2-4 LPA,7,No,736,No,1,No
9036,Software Engineer,ABC Ltd,20+ LPA,2,Yes,192,No,2,No
9037,Business Analyst,NextGen,15-20 LPA,5,No,544,No,2,No
9038,Work from Home,XYZ Corp,4-6 LPA,2,Yes,28,No,2,No
9039,HR Executive,XYZ Corp,15-20 LPA,5,No,650,Yes,1,No
9040,Work from Home,Global Solutions,2-4 LPA,0,No,390,Yes,1,No
9041,Data Analyst,XYZ Corp,10-15 LPA,2,No,209,No,1,No
9042,HR Executive,BrightFuture,6-10 LPA,0,Yes,86,Yes,2,No
9043,HR Executive,NextGen,20+ LPA,2,Yes,541,No,2,No
9044,Business Analyst,ABC Ltd,20+ LPA,3,Yes,120,No,2,No
9045,Software Engineer,BrightFuture,2-4 LPA,2,No,539,Yes,0,No
9046,Business Analyst,NextGen,10-15 LPA,7,No,336,Yes,0,No
9047,Data Analyst,BrightFuture,15-20 LPA,7,No,300,Yes,1,No
9048,Intern,Innova,2-4 LPA,2,Yes,405,Yes,0,No
9049,Marketing Manager,TechSoft,10-15 LPA,7,Yes,610,Yes,0,No
9050,Software Engineer,TechSoft,20+ LPA,0,No,33,Yes,3,Yes
9051,Software Engineer,XYZ Corp,2-4 LPA,3,Yes,232,No,1,No
9052,Intern,ABC Ltd,6-10 LPA,7,No,777,Yes,0,No
9053,Marketing Manager,Innova,15-20 LPA,2,No,84,Yes,2,No
9054,Intern,TechSoft,6-10 LPA,7,Yes,734,No,1,No
9055,Software Engineer,ABC Ltd,15-20 LPA,5,Yes,605,Yes,1,No
9056,Intern,BrightFuture,10-15 LPA,2,No,241,No,1,No
9057,Software Engineer,XYZ Corp,6-10 LPA,7,No,257,No,1,No
9058,Business Analyst,XYZ Corp,10-15 LPA,5,Yes,566,Yes,0,No
9059,Marketing Manager,Global Solutions,2-4 LPA,3,No,189,Yes,0,No
9060,Work from Home,TechSoft,6-10 LPA,1,No,235,No,1,No
9061,Business Analyst,NextGen,15-20 LPA,5,Yes,97,Yes,2,No
9062,Business Analyst,Innova,2-4 LPA,1,No,673,Yes,0,No
9063,Intern,Global Solutions,2-4 LPA,0,Yes,143,Yes,1,No
9064,Data Analyst,NextGen,4-6 LPA,2,No,66,Yes,1,No
9065,Data Analyst,ABC Ltd,4-6 LPA,1,Yes,62,No,2,No
9066,Work from Home,Global Solutions,20+ LPA,0,Yes,445,Yes,2,No
9067,Software Engineer,BrightFuture,2-4 LPA,2,No,545,No,1,No
9068,Software Engineer,NextGen,20+ LPA,5,Yes,257,No,2,No
9069,Intern,NextGen,2-4 LPA,5,Yes,214,Yes,0,No
9070,Work from Home,Innova,10-15 LPA,5,No,690,No,1,No
9071,Software Engineer,NextGen,20+ LPA,0,No,408,No,3,Yes
9072,Business Analyst,NextGen,20+ LPA,0,Yes,126,Yes,2,No
9073,Intern,BrightFuture,20+ LPA,3,Yes,519,No,2,No
9074,Work from Home,NextGen,20+ LPA,3,No,606,No,2,No
9075,Marketing Manager,Innova,20+ LPA,5,Yes,159,No,2,No
9076,HR Executive,ABC Ltd,6-10 LPA,3,No,579,Yes,0,No
9077,Software Engineer,TechSoft,10-15 LPA,7,No,402,Yes,0,No
9078,HR Executive,XYZ Corp,4-6 LPA,1,No,175,No,1,No
9079,Software Engineer,NextGen,10-15 LPA,7,No,136,No,1,No
9080,Intern,Innova,10-15 LPA,3,No,82,Yes,1,No
9081,Intern,Innova,15-20 LPA,5,No,733,Yes,1,No
9082,Marketing Manager,NextGen,6-10 LPA,2,No,745,No,1,No
9083,Marketing Manager,NextGen,10-15 LPA,0,No,318,No,2,No
9084,Software Engineer,XYZ Corp,6-10 LPA,7,No,572,Yes,0,No
9085,Data Analyst,TechSoft,10-15 LPA,7,Yes,437,Yes,0,No
9086,Work from Home,Innova,20+ LPA,3,Yes,48,Yes,2,No
9087,Data Analyst,ABC Ltd,15-20 LPA,1,Yes,557,Yes,1,No
9088,Business Analyst,TechSoft,4-6 LPA,5,No,338,Yes,0,No
9089,Work from Home,BrightFuture,6-10 LPA,5,No,610,No,1,No
9090,Marketing Manager,TechSoft,6-10 LPA,2,Yes,461,No,1,No
9091,HR Executive,BrightFuture,4-6 LPA,5,No,467,Yes,0,No
9092,Intern,ABC Ltd,2-4 LPA,1,No,86,Yes,1,No
9093,Work from Home,TechSoft,20+ LPA,3,Yes,253,Yes,1,No
9094,Work from Home,BrightFuture,20+ LPA,3,No,371,Yes,1,No
9095,HR Executive,XYZ Corp,6-10 LPA,1,Yes,158,Yes,0,No
9096,Work from Home,Innova,4-6 LPA,1,No,473,No,1,No
9097,Business Analyst,Global Solutions,6-10 LPA,3,No,526,No,1,No
9098,Marketing Manager,BrightFuture,4-6 LPA,0,No,539,No,2,No
9099,Work from Home,Innova,10-15 LPA,1,Yes,174,Yes,0,No
9100,Data Analyst,ABC Ltd,6-10 LPA,1,Yes,386,No,1,No
9101,Intern,BrightFuture,20+ LPA,3,No,324,No,2,No
9102,Marketing Manager,Innova,6-10 LPA,5,No,494,Yes,0,No
9103,Data Analyst,ABC Ltd,10-15 LPA,1,Yes,103,Yes,0,No
9104,Intern,BrightFuture,10-15 LPA,7,Yes,548,Yes,0,No
9105,Data Analyst,Innova,4-6 LPA,5,No,729,No,1,No
9106,Data Analyst,NextGen,15-20 LPA,7,No,464,Yes,1,No
9107,Marketing Manager,Global Solutions,15-20 LPA,5,No,784,Yes,1,No
9108,Intern,ABC Ltd,15-20 LPA,0,No,90,No,4,Yes
9109,Marketing Manager,XYZ Corp,10-15 LPA,7,No,731,Yes,0,No
9110,Data Analyst,BrightFuture,2-4 LPA,7,Yes,526,No,1,No
9111,Marketing Manager,ABC Ltd,4-6 LPA,0,Yes,488,Yes,1,No
9112,HR Executive,Innova,20+ LPA,0,No,757,No,3,Yes
9113,HR Executive,Global Solutions,2-4 LPA,3,Yes,188,No,1,No
9114,Marketing Manager,Global Solutions,15-20 LPA,3,No,459,Yes,1,No
9115,Software Engineer,TechSoft,20+ LPA,2,Yes,300,Yes,1,No
9116,Work from Home,Innova,6-10 LPA,7,Yes,759,No,1,No
9117,Intern,BrightFuture,4-6 LPA,2,Yes,619,No,1,No
9118,Data Analyst,TechSoft,2-4 LPA,7,No,254,Yes,0,No
9119,Software Engineer,TechSoft,10-15 LPA,2,Yes,566,Yes,0,No
9120,Marketing Manager,NextGen,6-10 LPA,5,Yes,168,Yes,0,No
9121,Software Engineer,ABC Ltd,10-15 LPA,5,No,504,No,1,No
9122,Data Analyst,XYZ Corp,20+ LPA,2,No,573,Yes,1,No
9123,Software Engineer,NextGen,2-4 LPA,0,Yes,357,No,2,No
9124,Marketing Manager,Innova,15-20 LPA,0,No,271,No,3,Yes
9125,Marketing Manager,XYZ Corp,15-20 LPA,1,Yes,464,No,2,No
9126,Software Engineer,Global Solutions,6-10 LPA,2,No,174,Yes,0,No
9127,Work from Home,XYZ Corp,4-6 LPA,1,Yes,378,Yes,0,No
9128,Work from Home,TechSoft,20+ LPA,1,Yes,349,No,2,No
9129,Work from Home,Innova,2-4 LPA,0,No,579,No,2,No
9130,Marketing Manager,TechSoft,15-20 LPA,7,Yes,218,Yes,1,No
9131,Intern,TechSoft,4-6 LPA,7,No,420,Yes,0,No
9132,Work from Home,Innova,10-15 LPA,1,Yes,77,Yes,1,No
9133,Marketing Manager,BrightFuture,15-20 LPA,3,Yes,224,Yes,1,No
9134,Data Analyst,Global Solutions,4-6 LPA,0,No,344,Yes,1,No
9135,HR Executive,Global Solutions,2-4 LPA,0,No,328,Yes,1,No
9136,Data Analyst,Innova,6-10 LPA,0,No,517,Yes,1,No
9137,HR Executive,Innova,10-15 LPA,0,No,533,Yes,1,No
9138,Marketing Manager,TechSoft,6-10 LPA,7,No,265,Yes,0,No
9139,Work from Home,XYZ Corp,20+ LPA,5,Yes,277,Yes,1,No
9140,Software Engineer,XYZ Corp,10-15 LPA,7,No,618,Yes,0,No
9141,HR Executive,NextGen,10-15 LPA,5,No,618,No,1,No
9142,Software Engineer,NextGen,4-6 LPA,7,No,90,Yes,1,No
9143,Marketing Manager,BrightFuture,15-20 LPA,7,Yes,696,No,2,No
9144,HR Executive,Innova,6-10 LPA,3,Yes,232,No,1,No
9145,Business Analyst,Global Solutions,2-4 LPA,3,No,573,No,1,No
9146,Data Analyst,BrightFuture,15-20 LPA,7,Yes,569,No,2,No
9147,Software Engineer,BrightFuture,6-10 LPA,5,Yes,672,Yes,0,No
9148,Marketing Manager,BrightFuture,15-20 LPA,7,Yes,644,Yes,1,No
9149,Data Analyst,BrightFuture,6-10 LPA,3,Yes,160,Yes,0,No
9150,Business Analyst,ABC Ltd,10-15 LPA,0,No,65,No,3,Yes
9151,Data Analyst,BrightFuture,2-4 LPA,5,No,704,Yes,0,No
9152,Software Engineer,XYZ Corp,15-20 LPA,2,No,293,No,2,No
9153,Marketing Manager,XYZ Corp,2-4 LPA,2,Yes,647,No,1,No
9154,HR Executive,Innova,4-6 LPA,2,No,212,No,1,No
9155,Data Analyst,XYZ Corp,15-20 LPA,0,No,561,Yes,2,No
9156,Data Analyst,Innova,2-4 LPA,5,Yes,699,Yes,0,No
9157,Data Analyst,NextGen,10-15 LPA,7,Yes,400,No,1,No
9158,HR Executive,BrightFuture,10-15 LPA,5,Yes,506,Yes,0,No
9159,Business Analyst,ABC Ltd,10-15 LPA,7,Yes,611,Yes,0,No
9160,Software Engineer,ABC Ltd,15-20 LPA,5,No,288,No,2,No
9161,Business Analyst,Innova,6-10 LPA,5,No,745,No,1,No
9162,Intern,XYZ Corp,15-20 LPA,7,No,302,No,2,No
9163,Work from Home,ABC Ltd,6-10 LPA,1,Yes,618,Yes,0,No
9164,Work from Home,NextGen,10-15 LPA,2,No,136,Yes,0,No
9165,Software Engineer,ABC Ltd,6-10 LPA,1,Yes,157,No,1,No
9166,Business Analyst,NextGen,2-4 LPA,5,Yes,271,No,1,No
9167,Software Engineer,BrightFuture,10-15 LPA,0,Yes,226,No,2,No
9168,Data Analyst,ABC Ltd,4-6 LPA,0,Yes,356,No,2,No
9169,Marketing Manager,XYZ Corp,4-6 LPA,2,Yes,32,No,2,No
9170,Intern,XYZ Corp,2-4 LPA,0,No,431,No,2,No
9171,Software Engineer,XYZ Corp,15-20 LPA,2,No,459,Yes,1,No
9172,HR Executive,XYZ Corp,15-20 LPA,3,No,206,Yes,1,No
9173,Software Engineer,XYZ Corp,2-4 LPA,7,No,265,No,1,No
9174,Marketing Manager,Innova,2-4 LPA,3,Yes,426,Yes,0,No
9175,HR Executive,Global Solutions,15-20 LPA,1,Yes,528,No,2,No
9176,Intern,Global Solutions,6-10 LPA,5,Yes,75,No,2,No
9177,Marketing Manager,Innova,4-6 LPA,7,No,285,Yes,0,No
9178,Business Analyst,Global Solutions,2-4 LPA,2,No,749,No,1,No
9179,Work from Home,XYZ Corp,15-20 LPA,7,No,381,No,2,No
9180,Work from Home,TechSoft,4-6 LPA,3,No,374,Yes,0,No
9181,Business Analyst,Global Solutions,15-20 LPA,3,No,635,Yes,1,No
9182,Marketing Manager,BrightFuture,15-20 LPA,2,Yes,403,Yes,1,No
9183,Business Analyst,NextGen,15-20 LPA,3,Yes,782,Yes,1,No
9184,Business Analyst,ABC Ltd,6-10 LPA,2,No,107,Yes,0,No
9185,Marketing Manager,XYZ Corp,10-15 LPA,2,Yes,79,Yes,1,No
9186,HR Executive,ABC Ltd,4-6 LPA,3,No,531,Yes,0,No
9187,Data Analyst,ABC Ltd,15-20 LPA,5,Yes,692,Yes,1,No
9188,Marketing Manager,ABC Ltd,15-20 LPA,7,Yes,558,Yes,1,No
9189,Work from Home,Global Solutions,15-20 LPA,0,Yes,111,No,3,Yes
9190,Business Analyst,Innova,20+ LPA,3,No,762,Yes,1,No
9191,Software Engineer,Global Solutions,6-10 LPA,7,No,225,Yes,0,No
9192,Intern,Innova,6-10 LPA,0,No,219,Yes,1,No
9193,Intern,BrightFuture,4-6 LPA,2,No,80,No,2,No
9194,HR Executive,ABC Ltd,20+ LPA,2,Yes,347,Yes,1,No
9195,Software Engineer,NextGen,20+ LPA,1,Yes,795,No,2,No
9196,Marketing Manager,NextGen,20+ LPA,5,No,333,No,2,No
9197,Data Analyst,TechSoft,4-6 LPA,5,No,652,No,1,No
9198,Data Analyst,BrightFuture,15-20 LPA,7,Yes,167,No,2,No
9199,HR Executive,ABC Ltd,4-6 LPA,3,No,676,No,1,No
9200,HR Executive,ABC Ltd,4-6 LPA,1,No,23,Yes,1,No
9201,Software Engineer,NextGen,20+ LPA,7,No,749,No,2,No
9202,Intern,ABC Ltd,10-15 LPA,3,Yes,389,Yes,0,No
9203,Data Analyst,ABC Ltd,10-15 LPA,3,Yes,727,No,1,No
9204,Software Engineer,NextGen,4-6 LPA,0,No,183,No,2,No
9205,HR Executive,NextGen,2-4 LPA,3,Yes,249,Yes,0,No
9206,Business Analyst,XYZ Corp,4-6 LPA,2,No,440,No,1,No
9207,Software Engineer,ABC Ltd,2-4 LPA,7,Yes,524,Yes,0,No
9208,Data Analyst,XYZ Corp,10-15 LPA,5,No,553,No,1,No
9209,Software Engineer,TechSoft,20+ LPA,3,Yes,568,Yes,1,No
9210,Business Analyst,Innova,2-4 LPA,7,Yes,681,Yes,0,No
9211,Work from Home,XYZ Corp,4-6 LPA,2,Yes,564,No,1,No
9212,Work from Home,BrightFuture,6-10 LPA,0,No,209,No,2,No
9213,Marketing Manager,XYZ Corp,15-20 LPA,2,No,558,Yes,1,No
9214,Work from Home,TechSoft,4-6 LPA,2,No,780,No,1,No
9215,Software Engineer,XYZ Corp,2-4 LPA,2,Yes,624,Yes,0,No
9216,Data Analyst,Global Solutions,10-15 LPA,7,No,352,Yes,0,No
9217,Data Analyst,Innova,6-10 LPA,3,Yes,93,Yes,1,No
9218,Software Engineer,NextGen,20+ LPA,5,Yes,206,No,2,No
9219,Software Engineer,TechSoft,6-10 LPA,3,No,599,Yes,0,No
9220,Intern,ABC Ltd,4-6 LPA,1,No,757,Yes,0,No
9221,HR Executive,ABC Ltd,4-6 LPA,0,No,542,No,2,No
9222,Intern,BrightFuture,10-15 LPA,5,Yes,47,No,2,No
9223,Intern,ABC Ltd,4-6 LPA,7,Yes,135,Yes,0,No
9224,Marketing Manager,Innova,6-10 LPA,3,Yes,240,Yes,0,No
9225,Data Analyst,ABC Ltd,2-4 LPA,3,No,636,Yes,0,No
9226,Software Engineer,NextGen,6-10 LPA,3,Yes,240,Yes,0,No
9227,Intern,ABC Ltd,20+ LPA,2,Yes,667,No,2,No
9228,Work from Home,BrightFuture,20+ LPA,0,Yes,389,Yes,2,No
9229,Work from Home,Global Solutions,2-4 LPA,5,No,742,Yes,0,No
9230,Work from Home,ABC Ltd,10-15 LPA,0,Yes,439,Yes,1,No
9231,Data Analyst,BrightFuture,15-20 LPA,5,No,729,Yes,1,No
9232,Intern,Global Solutions,6-10 LPA,3,No,324,Yes,0,No
9233,Marketing Manager,Global Solutions,20+ LPA,0,No,223,Yes,2,No
9234,Intern,Global Solutions,15-20 LPA,5,No,766,Yes,1,No
9235,Business Analyst,XYZ Corp,2-4 LPA,7,Yes,574,No,1,No
9236,HR Executive,NextGen,6-10 LPA,2,Yes,636,Yes,0,No
9237,Intern,TechSoft,2-4 LPA,0,No,448,Yes,1,No
9238,Business Analyst,TechSoft,2-4 LPA,0,No,699,No,2,No
9239,Data Analyst,Global Solutions,10-15 LPA,1,No,104,Yes,0,No
9240,Marketing Manager,Global Solutions,2-4 LPA,7,No,761,Yes,0,No
9241,Software Engineer,Innova,15-20 LPA,1,Yes,530,Yes,1,No
9242,Marketing Manager,NextGen,15-20 LPA,3,Yes,92,Yes,2,No
9243,Data Analyst,NextGen,15-20 LPA,0,No,258,No,3,Yes
9244,Intern,TechSoft,4-6 LPA,0,Yes,333,No,2,No
9245,Intern,NextGen,20+ LPA,5,No,324,No,2,No
9246,Intern,NextGen,6-10 LPA,2,No,438,Yes,0,No
9247,HR Executive,ABC Ltd,15-20 LPA,0,No,741,Yes,2,No
9248,Marketing Manager,Global Solutions,6-10 LPA,3,No,139,No,1,No
9249,Business Analyst,Global Solutions,6-10 LPA,3,No,285,Yes,0,No
9250,Data Analyst,XYZ Corp,10-15 LPA,1,Yes,464,Yes,0,No
9251,HR Executive,TechSoft,10-15 LPA,7,Yes,248,No,1,No
9252,Data Analyst,Global Solutions,20+ LPA,5,Yes,492,Yes,1,No
9253,Business Analyst,BrightFuture,20+ LPA,2,No,576,No,2,No
9254,HR Executive,NextGen,2-4 LPA,7,Yes,725,No,1,No
9255,Work from Home,ABC Ltd,6-10 LPA,7,Yes,370,Yes,0,No
9256,HR Executive,NextGen,6-10 LPA,1,Yes,212,Yes,0,No
9257,HR Executive,XYZ Corp,4-6 LPA,0,Yes,162,Yes,1,No
9258,Work from Home,TechSoft,15-20 LPA,7,No,225,No,2,No
9259,Marketing Manager,Innova,10-15 LPA,5,No,481,No,1,No
9260,Work from Home,BrightFuture,4-6 LPA,0,No,744,No,2,No
9261,HR Executive,NextGen,10-15 LPA,5,No,462,Yes,0,No
9262,Intern,BrightFuture,15-20 LPA,5,No,739,Yes,1,No
9263,Data Analyst,XYZ Corp,4-6 LPA,1,Yes,41,No,2,No
9264,Marketing Manager,NextGen,15-20 LPA,7,No,175,No,2,No
9265,Software Engineer,ABC Ltd,2-4 LPA,2,No,270,Yes,0,No
9266,Business Analyst,ABC Ltd,15-20 LPA,7,Yes,569,Yes,1,No
9267,Work from Home,ABC Ltd,20+ LPA,1,No,346,Yes,1,No
9268,Marketing Manager,Innova,15-20 LPA,5,Yes,81,Yes,2,No
9269,Intern,XYZ Corp,15-20 LPA,3,No,758,No,2,No
9270,Marketing Manager,Global Solutions,4-6 LPA,0,No,75,No,3,Yes
9271,Software Engineer,ABC Ltd,2-4 LPA,0,No,379,No,2,No
9272,Data Analyst,Innova,20+ LPA,2,No,94,No,3,Yes
9273,Business Analyst,Global Solutions,4-6 LPA,1,No,243,Yes,0,No
9274,Intern,ABC Ltd,15-20 LPA,0,Yes,499,Yes,2,No
9275,Data Analyst,NextGen,4-6 LPA,1,No,672,Yes,0,No
9276,Software Engineer,Innova,15-20 LPA,5,Yes,149,No,2,No
9277,Software Engineer,TechSoft,10-15 LPA,2,No,430,No,1,No
9278,HR Executive,TechSoft,4-6 LPA,5,Yes,641,No,1,No
9279,Marketing Manager,NextGen,2-4 LPA,0,Yes,702,Yes,1,No
9280,Intern,ABC Ltd,6-10 LPA,3,Yes,389,Yes,0,No
9281,Intern,Innova,20+ LPA,7,Yes,526,No,2,No
9282,Software Engineer,Innova,10-15 LPA,2,No,107,Yes,0,No
9283,HR Executive,XYZ Corp,20+ LPA,0,Yes,644,No,3,Yes
9284,Data Analyst,Global Solutions,2-4 LPA,5,No,502,No,1,No
9285,Software Engineer,Global Solutions,15-20 LPA,5,No,474,No,2,No
9286,HR Executive,BrightFuture,20+ LPA,1,Yes,681,No,2,No
9287,Data Analyst,BrightFuture,20+ LPA,5,No,800,Yes,1,No
9288,HR Executive,Global Solutions,4-6 LPA,3,No,778,No,1,No
9289,Data Analyst,ABC Ltd,2-4 LPA,5,Yes,519,No,1,No
9290,Data Analyst,Innova,20+ LPA,5,Yes,40,No,3,Yes
9291,Work from Home,TechSoft,4-6 LPA,1,Yes,221,Yes,0,No
9292,Business Analyst,TechSoft,20+ LPA,0,Yes,143,Yes,2,No
9293,Data Analyst,NextGen,6-10 LPA,1,Yes,722,Yes,0,No
9294,Data Analyst,TechSoft,4-6 LPA,2,No,766,Yes,0,No
9295,Marketing Manager,BrightFuture,2-4 LPA,0,No,154,Yes,1,No
9296,Data Analyst,XYZ Corp,2-4 LPA,7,No,216,Yes,0,No
9297,Data Analyst,XYZ Corp,20+ LPA,5,No,751,Yes,1,No
9298,Intern,Innova,2-4 LPA,3,Yes,216,Yes,0,No
9299,Marketing Manager,XYZ Corp,4-6 LPA,3,Yes,397,Yes,0,No
9300,Software Engineer,Global Solutions,2-4 LPA,0,Yes,630,Yes,1,No
9301,Marketing Manager,Innova,2-4 LPA,7,Yes,577,No,1,No
9302,Marketing Manager,ABC Ltd,10-15 LPA,3,No,690,Yes,0,No
9303,Intern,ABC Ltd,15-20 LPA,7,Yes,556,Yes,1,No
9304,Intern,Innova,15-20 LPA,0,Yes,135,No,3,Yes
9305,HR Executive,ABC Ltd,10-15 LPA,7,Yes,589,No,1,No
9306,Marketing Manager,ABC Ltd,20+ LPA,7,No,678,Yes,1,No
9307,Work from Home,Innova,15-20 LPA,7,Yes,568,No,2,No
9308,Intern,XYZ Corp,20+ LPA,0,Yes,450,Yes,2,No
9309,Data Analyst,ABC Ltd,20+ LPA,1,No,275,No,2,No
9310,Work from Home,ABC Ltd,4-6 LPA,7,Yes,303,No,1,No
9311,HR Executive,ABC Ltd,4-6 LPA,7,Yes,741,No,1,No
9312,Marketing Manager,ABC Ltd,4-6 LPA,7,No,627,No,1,No
9313,Data Analyst,Global Solutions,2-4 LPA,3,Yes,319,No,1,No
9314,Work from Home,Global Solutions,4-6 LPA,1,No,360,Yes,0,No
9315,HR Executive,Innova,2-4 LPA,2,No,467,No,1,No
9316,Intern,ABC Ltd,4-6 LPA,7,Yes,772,No,1,No
9317,Work from Home,XYZ Corp,2-4 LPA,1,No,262,No,1,No
9318,HR Executive,Global Solutions,20+ LPA,3,No,193,No,2,No
9319,Software Engineer,Global Solutions,4-6 LPA,1,Yes,720,Yes,0,No
9320,Software Engineer,XYZ Corp,20+ LPA,3,No,780,Yes,1,No
9321,Intern,TechSoft,2-4 LPA,2,Yes,135,No,1,No
9322,Work from Home,TechSoft,15-20 LPA,2,No,359,No,2,No
9323,Intern,BrightFuture,15-20 LPA,3,Yes,493,Yes,1,No
9324,Data Analyst,ABC Ltd,15-20 LPA,2,No,755,Yes,1,No
9325,Software Engineer,TechSoft,2-4 LPA,3,No,93,No,2,No
9326,Business Analyst,BrightFuture,4-6 LPA,5,Yes,129,No,1,No
9327,Business Analyst,NextGen,2-4 LPA,1,Yes,384,Yes,0,No
9328,Intern,Innova,2-4 LPA,2,No,780,No,1,No
9329,HR Executive,TechSoft,6-10 LPA,1,No,286,Yes,0,No
9330,Intern,XYZ Corp,4-6 LPA,3,No,153,No,1,No
9331,Data Analyst,BrightFuture,10-15 LPA,2,No,633,Yes,0,No
9332,Work from Home,Innova,15-20 LPA,3,Yes,764,Yes,1,No
9333,Intern,XYZ Corp,2-4 LPA,0,Yes,676,Yes,1,No
9334,Data Analyst,NextGen,2-4 LPA,3,Yes,488,Yes,0,No
9335,Marketing Manager,Innova,10-15 LPA,0,No,634,No,2,No
9336,Software Engineer,ABC Ltd,2-4 LPA,1,Yes,527,Yes,0,No
9337,Business Analyst,ABC Ltd,6-10 LPA,0,Yes,32,No,3,Yes
9338,Data Analyst,ABC Ltd,15-20 LPA,0,No,436,Yes,2,No
9339,Business Analyst,BrightFuture,15-20 LPA,2,No,468,Yes,1,No
9340,Business Analyst,XYZ Corp,20+ LPA,0,Yes,339,Yes,2,No
9341,Business Analyst,Global Solutions,15-20 LPA,2,Yes,413,Yes,1,No
9342,Intern,NextGen,15-20 LPA,3,Yes,495,No,2,No
9343,Marketing Manager,ABC Ltd,15-20 LPA,2,Yes,397,Yes,1,No
9344,HR Executive,NextGen,20+ LPA,2,No,627,No,2,No
9345,Data Analyst,NextGen,4-6 LPA,5,Yes,731,No,1,No
9346,Work from Home,Innova,15-20 LPA,3,Yes,629,Yes,1,No
9347,Software Engineer,BrightFuture,10-15 LPA,5,Yes,568,Yes,0,No
9348,Data Analyst,Global Solutions,20+ LPA,7,No,169,No,2,No
9349,HR Executive,XYZ Corp,15-20 LPA,2,No,453,Yes,1,No
9350,Marketing Manager,Innova,6-10 LPA,2,Yes,265,Yes,0,No
9351,HR Executive,TechSoft,6-10 LPA,7,Yes,532,No,1,No
9352,Data Analyst,XYZ Corp,4-6 LPA,0,Yes,644,Yes,1,No
9353,Software Engineer,TechSoft,10-15 LPA,2,No,97,Yes,1,No
9354,HR Executive,XYZ Corp,6-10 LPA,5,Yes,331,Yes,0,No
9355,Marketing Manager,XYZ Corp,15-20 LPA,1,No,239,No,2,No
9356,Work from Home,XYZ Corp,2-4 LPA,0,Yes,44,No,3,Yes
9357,Marketing Manager,XYZ Corp,10-15 LPA,3,No,214,No,1,No
9358,Marketing Manager,TechSoft,10-15 LPA,0,No,323,Yes,1,No
9359,HR Executive,TechSoft,4-6 LPA,1,No,500,Yes,0,No
9360,Data Analyst,Innova,10-15 LPA,5,Yes,680,No,1,No
9361,HR Executive,BrightFuture,20+ LPA,5,Yes,223,No,2,No
9362,Software Engineer,TechSoft,20+ LPA,2,Yes,534,Yes,1,No
9363,Work from Home,TechSoft,15-20 LPA,2,No,340,Yes,1,No
9364,Intern,Innova,6-10 LPA,0,Yes,143,No,2,No
9365,Business Analyst,ABC Ltd,20+ LPA,3,Yes,392,No,2,No
9366,Software Engineer,NextGen,4-6 LPA,5,No,64,No,2,No
9367,Data Analyst,ABC Ltd,2-4 LPA,0,No,667,No,2,No
9368,Software Engineer,ABC Ltd,15-20 LPA,2,No,354,No,2,No
9369,Software Engineer,XYZ Corp,2-4 LPA,2,No,401,No,1,No
9370,Business Analyst,Innova,2-4 LPA,0,Yes,155,Yes,1,No
9371,Data Analyst,TechSoft,4-6 LPA,3,Yes,589,Yes,0,No
9372,Business Analyst,Global Solutions,20+ LPA,3,No,413,No,2,No
9373,Work from Home,XYZ Corp,2-4 LPA,2,Yes,144,No,1,No
9374,Data Analyst,NextGen,20+ LPA,3,Yes,750,No,2,No
9375,HR Executive,XYZ Corp,4-6 LPA,7,Yes,419,No,1,No
9376,Intern,TechSoft,2-4 LPA,1,Yes,415,No,1,No
9377,Business Analyst,BrightFuture,2-4 LPA,7,Yes,22,Yes,1,No
9378,Data Analyst,TechSoft,10-15 LPA,5,Yes,764,No,1,No
9379,HR Executive,NextGen,10-15 LPA,2,No,271,Yes,0,No
9380,Business Analyst,ABC Ltd,4-6 LPA,7,No,776,No,1,No
9381,Data Analyst,NextGen,6-10 LPA,5,Yes,399,No,1,No
9382,Business Analyst,Innova,4-6 LPA,3,No,516,No,1,No
9383,Business Analyst,Global Solutions,2-4 LPA,2,No,127,No,1,No
9384,Marketing Manager,Innova,15-20 LPA,3,No,767,No,2,No
9385,Marketing Manager,ABC Ltd,15-20 LPA,3,Yes,107,No,2,No
9386,Work from Home,Innova,10-15 LPA,2,No,289,No,1,No
9387,Data Analyst,BrightFuture,6-10 LPA,1,Yes,362,No,1,No
9388,Intern,Global Solutions,20+ LPA,1,No,473,Yes,1,No
9389,Work from Home,ABC Ltd,10-15 LPA,0,Yes,519,Yes,1,No
9390,Intern,Innova,4-6 LPA,3,Yes,52,No,2,No
9391,Work from Home,Innova,20+ LPA,2,No,602,Yes,1,No
9392,Intern,Global Solutions,20+ LPA,3,Yes,402,No,2,No
9393,Data Analyst,NextGen,2-4 LPA,0,No,451,Yes,1,No
9394,Work from Home,Global Solutions,4-6 LPA,2,No,551,No,1,No
9395,Data Analyst,Global Solutions,10-15 LPA,1,Yes,773,Yes,0,No
9396,Work from Home,TechSoft,4-6 LPA,2,No,198,Yes,0,No
9397,HR Executive,XYZ Corp,2-4 LPA,1,No,162,Yes,0,No
9398,Work from Home,Innova,4-6 LPA,7,Yes,572,No,1,No
9399,Marketing Manager,ABC Ltd,15-20 LPA,3,Yes,300,No,2,No
9400,Marketing Manager,NextGen,6-10 LPA,5,Yes,198,No,1,No
9401,Intern,ABC Ltd,4-6 LPA,7,No,197,Yes,0,No
9402,Marketing Manager,BrightFuture,10-15 LPA,2,Yes,236,Yes,0,No
